TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
174.242539683,-169.055,17.3072,-5.71647,5.24697,-2.79008,5.10331,-1.60297,1.01832,-1.12062,2.05317,-3.51933,2.46766,-4.76375,3.59748,-0.0801594,4.64531,0.0182113,2.06355,-3.31573,-0.905658,-3.39873
174.265759637,-163.422,15.3028,-3.60106,7.00033,1.87068,4.1678,-2.8411,-1.06875,-1.50224,3.22663,-3.50922,1.54658,-4.11351,4.19088,3.51342,2.53109,-1.08974,3.45987,-2.60997,-1.99695,-6.38399
174.288979592,-159.917,12.9731,-9.41324,-0.166517,-4.27455,4.26853,-1.09974,0.864812,-0.950273,3.02148,-6.11761,0.706439,-6.16018,5.52879,0.416974,3.77823,0.467358,3.7645,-3.31607,-3.67934,-4.36955
174.312199546,-157.822,20.2759,-7.68959,2.40003,0.550599,5.48501,-1.48765,1.66823,1.04454,2.52946,-2.0336,2.28344,-2.69645,3.02261,1.41981,3.0687,1.15537,2.50129,-2.9625,-0.876037,-4.68177
174.335419501,-165.678,22.5481,-7.80154,3.06244,-1.78562,4.90385,0.723716,3.38635,0.413968,4.64208,-2.28582,4.19369,-2.80758,2.20869,0.271376,4.29014,1.58495,2.85924,-2.73609,-4.48428,-3.12852
174.358639456,-161.528,18.634,-3.30712,4.85965,-1.45463,3.38106,-0.367321,-0.163441,0.531427,3.81825,-1.15797,1.91268,-4.60692,1.98072,1.86838,3.10267,2.16926,1.70054,-3.30033,-5.09135,-2.99806
174.381859410,-158.855,14.6058,-2.66546,2.58377,-0.401748,5.2148,-0.249658,-0.750555,1.20905,4.1108,-0.477612,3.0856,-4.0981,1.19229,1.73374,4.95062,1.50697,3.66938,-3.92473,-4.35759,-2.98677
174.405079365,-159.56,16.7965,-2.36317,1.80431,-0.768421,5.84192,0.379003,2.93476,2.45219,2.68512,-2.78193,-0.059846,-6.72794,-0.917409,-0.78037,2.61199,3.14844,4.05572,-2.1768,-3.67431,-3.25802
174.428299320,-167.444,14.9624,-2.97259,2.15414,-0.65801,2.7376,1.72938,3.46733,5.41134,4.92501,-1.30538,0.776338,-5.4826,0.627535,-0.279613,0.956429,1.84934,3.22631,0.970791,-1.02816,-4.32651
174.451519274,-163.511,18.3463,-5.12203,3.00451,1.09516,3.77696,3.2026,0.86138,3.07679,2.86865,-2.43053,-0.412308,-6.76065,-2.4893,0.0651526,1.0523,0.164987,1.76024,-1.14329,-2.62633,-2.49144
174.474739229,-134.858,8.35086,-1.45159,5.00623,-0.861575,6.21697,-3.0306,-0.0177961,0.905749,-2.85151,-2.4782,-2.13386,-4.46169,-1.31513,-0.381878,4.02919,2.92761,3.01922,0.984926,-0.658961,-2.50409
174.497959184,-137.383,7.52427,-3.1481,3.83851,-0.619273,6.2413,-1.56748,0.674539,-2.52481,0.0703614,-3.42746,0.981379,-5.2615,-0.352541,-3.24869,4.59823,0.931364,0.395653,-2.02825,-0.739274,-0.741226
174.521179138,-142.922,6.381,-5.0452,4.16503,-3.08343,8.09735,-2.53116,2.77606,0.137002,6.24742,-1.71554,1.25922,-7.18897,0.302657,-1.6696,3.65011,2.29514,2.9691,-1.00787,-1.5848,-2.0231
174.544399093,-144.55,5.11724,-7.91444,4.0054,-0.632256,7.08194,-2.75617,2.59773,-0.356642,7.06233,-2.2762,5.16955,-1.8493,3.23311,-0.0378796,3.88403,0.464519,1.89959,-2.2844,0.314906,-3.13802
174.567619048,-152.62,8.0834,-2.51174,1.92716,-0.132918,7.45243,-1.08941,0.0698053,0.17901,3.56266,-1.26135,1.66592,-1.40617,3.19987,-0.739832,2.94395,2.07774,1.95307,-2.40525,-1.21094,-2.18541
174.590839002,-159.553,11.4023,-0.669301,5.39749,0.151659,4.90087,-2.10313,1.94955,0.898951,4.30443,-1.60678,2.85058,-2.15062,3.88547,-1.102,1.24453,2.09048,0.754564,-2.57479,-0.870357,-1.1624
174.614058957,-162.26,11.5943,-1.8865,3.7987,-3.53063,3.6211,0.370944,2.63151,7.16315,5.51721,-4.2685,1.41058,-4.54426,0.58322,-2.74559,-0.426788,-0.706058,1.1763,-2.22087,-1.74247,-3.31042
174.637278912,-161.857,15.7526,-5.29718,0.111337,-2.35259,6.17199,-0.123823,0.966894,6.96335,3.00219,-0.49043,1.3197,-4.21117,0.0737445,0.901572,2.80208,-0.469011,-0.104871,-4.85793,-0.0129092,-3.39577
174.660498866,-162.357,15.7126,-5.00951,2.47889,-1.92963,4.48119,0.154459,0.253199,3.66473,3.39066,-4.43425,1.80658,-2.77011,1.43305,1.79755,2.64316,0.100068,1.44057,-2.70649,-0.12425,-4.30733
174.683718821,-162.199,12.7294,-6.36022,0.920389,-0.00593891,5.34287,1.9298,3.06449,2.99402,2.94804,-3.56522,0.100105,-5.30603,-1.13658,1.63215,4.63968,1.41463,3.94018,-5.61367,-0.728648,-2.36013
174.706938776,-157.609,13.3962,-4.6434,0.385165,-0.53448,7.39112,-1.23747,2.06116,1.80282,4.50906,-3.95828,4.5885,-3.88653,1.95042,0.598549,4.45325,-0.528377,2.82857,-3.55157,0.783344,-3.26622
174.730158730,-164.309,16.6314,-3.07444,4.32492,-0.391773,6.16898,-3.30429,0.239586,1.33221,4.68886,0.292403,3.01468,-2.33473,3.19007,-0.103067,3.46949,0.724733,4.77451,-0.795006,0.015948,-5.00718
174.753378685,-165.781,14.6329,-2.60614,3.68687,-0.0697684,5.49479,0.388263,-0.544302,0.308993,2.73597,1.08752,3.424,-2.05007,1.90085,3.39853,2.67998,1.20564,4.57463,-2.5725,0.52055,-2.85435
174.776598639,-167.53,16.275,-3.99935,3.66743,-1.32258,5.28806,1.01694,2.10903,1.21516,0.355541,-1.0651,0.947283,0.824068,2.89025,1.58676,1.66453,4.14898,4.54757,-2.79986,-1.19156,-2.98325
174.799818594,-163.469,15.8076,-2.20578,1.22583,-0.200835,6.32111,2.21499,1.2805,0.530913,4.022,-0.257731,1.23002,-2.55305,1.12688,2.5923,1.15872,3.13331,4.86851,-4.04308,-2.3994,-4.43066
174.823038549,-161.6,12.9717,-3.11665,1.29162,-1.38619,5.6692,0.557308,1.96421,-0.113468,1.87363,1.27084,5.63917,-0.240894,0.0124918,-0.99884,2.48426,3.02289,4.1383,-1.65988,-1.05645,-4.16248
174.846258503,-160.173,15.2549,-3.02461,2.05946,-4.50244,2.17225,-0.683753,3.47468,1.36686,5.04385,1.23658,3.67602,-1.22249,2.6727,2.87255,3.50836,2.18781,2.85936,-3.54276,-3.73657,-4.72449
174.869478458,-155.247,13.0729,-7.0011,0.292146,-3.51849,3.48474,3.99931,1.66201,3.39125,2.58907,-0.11569,1.36907,-3.47525,-1.21,-0.247269,2.33489,2.60889,3.8067,-1.99585,-2.33932,-4.05313
174.892698413,-146.589,12.1191,-0.32136,5.09618,-3.01849,6.06784,4.0251,1.93062,4.30877,5.52996,3.47735,6.11662,-3.79928,-1.2056,-1.66795,4.48785,2.60795,2.17488,0.533452,-1.29135,-1.7595
174.915918367,-144.812,8.71225,-6.82552,6.37111,-3.42889,6.51794,0.378717,3.26542,4.25752,5.96225,-0.672251,2.29737,0.818041,3.31844,1.7642,5.02823,2.44759,1.94582,-1.45841,-0.744602,-1.94361
174.939138322,-146.588,12.781,-1.47347,9.30973,-1.70564,4.9985,-1.76256,2.78407,3.22417,6.0223,-1.37368,1.49563,-0.787568,0.875218,-0.680678,3.03071,2.5404,0.053971,-3.34644,-3.43311,-2.9762
174.962358277,-150.91,9.13086,-2.64892,9.6704,-2.02471,5.32256,-0.371732,4.00284,2.41904,5.26874,-2.37712,3.37299,0.931802,2.75681,0.267851,3.49553,2.31993,-0.161303,-2.86791,-2.76961,-4.63099
174.985578231,-152.899,11.1373,-4.28474,8.22723,-3.50571,7.4627,-2.61122,3.53188,0.827378,3.09548,-2.71394,2.96785,-1.04475,1.5536,-0.68271,1.8596,0.287295,1.00738,-4.59414,-1.70504,-4.25122
175.008798186,-152.597,11.5055,-2.73786,5.57311,-4.94043,6.39436,2.37651,4.04723,0.427755,5.42836,0.630176,4.45334,-2.59524,0.275261,-2.85362,2.39261,2.24025,0.773852,-2.31618,-0.277396,-2.48569
175.032018141,-155,11.4175,-4.53139,3.23443,-4.16843,6.77458,2.31378,4.97601,0.488602,5.99666,-0.0178196,0.481915,-3.78873,-2.40403,-2.36052,1.45387,1.66018,3.28177,-2.9199,-3.49527,-3.28498
175.055238095,-160.574,15.0295,-5.94295,5.49098,-7.28203,6.85541,4.29092,4.63329,1.76403,4.85417,-2.32886,3.44463,-3.56988,2.00045,-2.74225,1.33916,-0.415328,1.95991,-3.73175,-4.16075,-3.04438
175.078458050,-156.951,12.3329,-2.34994,5.08659,-3.56157,4.69171,0.481299,3.90368,0.150424,5.28521,-2.41813,3.91745,-6.48335,-1.9951,-1.87846,2.11647,3.03077,1.62954,-4.74773,-1.99928,-3.27051
175.101678005,-161.074,12.8159,-5.35241,3.20183,-6.78428,1.2151,-4.80713,2.5438,-1.40805,3.8025,-4.72553,3.41488,-3.75062,3.37224,0.35993,2.2658,0.0508409,4.17839,0.620398,0.646168,-2.72783
175.124897959,-162.447,12.916,-11.7689,3.18973,-7.88537,1.51093,-0.885984,2.77932,-1.01408,1.74037,-3.39971,1.8199,-4.3444,1.36251,1.16592,4.56533,2.14787,4.43984,-0.8665,-1.3048,-1.85302
175.148117914,-166.648,15.8774,-11.302,2.07408,-6.90528,2.9586,-2.82369,2.75598,-1.45495,0.092768,-3.40543,2.8463,1.63866,2.31748,-0.752302,3.71839,2.56566,1.41044,-3.61047,-1.00276,-2.81033
175.171337868,-165.322,17.0425,-9.74431,3.16794,-3.52501,2.21233,-2.26154,2.41011,0.280177,-0.379736,-4.72143,1.35064,-2.98142,0.584201,0.300509,3.71276,0.897131,2.37663,-1.74885,-0.187029,-2.32826
175.194557823,-164.895,16.3136,-7.06579,6.32444,-2.48051,0.762494,-4.32878,0.179452,-1.60736,3.84105,-4.17836,2.27915,-3.13955,3.76719,-1.64008,3.39473,-0.771228,0.443115,-2.45219,-0.0762776,-2.73309
175.217777778,-159.876,18.3739,-3.78979,10.2748,-3.83022,4.32956,-6.81941,1.87905,-5.08167,3.90912,-4.44852,5.69338,-6.33685,-3.0733,-9.11885,0.566584,-4.46196,4.54785,-0.688843,2.96685,-1.74445
175.240997732,-155.011,14.3937,-4.37287,9.58039,-5.28993,1.12476,-2.445,1.28365,-1.32377,1.81095,-0.356924,2.31378,-1.23469,-1.47959,-5.60414,-2.20806,-2.98522,0.167456,-2.8274,0.654834,-1.46897
175.264217687,-167.492,14.9123,-5.51591,9.0507,-4.57203,4.08737,-2.04429,1.38184,1.81122,5.16246,1.11206,2.67648,-1.0909,1.89647,-3.40812,1.24132,-2.71027,1.9181,-1.93802,-0.264543,-0.598089
175.287437642,-144.07,11.397,-3.85216,9.60744,1.34917,5.52621,0.203769,4.12264,2.74721,3.51233,4.66937,2.66226,-1.13158,-1.54753,-0.342745,2.80313,1.21464,1.77295,0.219146,1.45912,-2.01356
175.310657596,-137.487,5.8688,-0.931978,8.13737,2.16534,5.09158,-0.697184,1.01797,-2.30398,3.53671,-1.60296,2.6967,-4.36604,2.15112,-1.47029,2.83142,0.808236,0.950905,-0.649854,0.377658,-1.67108
175.333877551,-130.697,6.18277,-1.39687,6.41572,-1.03585,5.17635,-0.287371,2.43123,-1.12103,4.54171,-2.7309,3.13933,-3.9467,2.81775,0.109135,2.45557,-1.388,1.72203,1.69142,2.80809,-2.31198
175.357097506,-145.246,4.76574,-2.50717,7.29306,-2.25181,6.80628,4.07072,3.31014,3.00246,7.12729,-2.00295,2.46919,-1.71359,3.29379,-3.51028,-0.450599,-1.65238,0.529685,-0.770641,-0.192415,0.0545841
175.380317460,-159.96,6.79444,-1.06802,10.9558,-0.29779,10.2021,1.09779,5.54636,1.62885,3.41181,-5.27359,3.90401,-2.66066,1.74676,-2.29652,2.19259,-1.77278,1.05291,-0.861213,1.58866,-0.225533
175.403537415,-164.148,9.89255,-3.48175,10.2961,-1.46075,6.75516,-1.64512,1.33525,1.73186,5.59389,-2.72422,5.42747,-1.58245,4.93929,-2.45513,0.838811,-1.16348,0.59873,-1.2708,0.457866,-4.29993
175.426757370,-160.811,11.9844,1.00717,8.81759,-0.811581,9.53136,1.91736,2.01543,1.32804,2.85905,-3.42976,1.10517,-3.81281,1.80917,0.829009,1.31732,-2.07996,0.3316,1.04951,-0.327522,-2.21696
175.449977324,-164.957,10.9245,-2.59597,10.8499,-3.14389,10.7473,-1.15464,1.18163,-2.34986,4.54111,-3.50231,3.77456,-2.97013,2.53279,-4.90841,3.55307,-1.41506,1.97264,-2.6042,-0.53095,-3.64028
175.473197279,-163.712,12.0388,-1.81886,8.05465,-2.35807,9.79862,-0.070012,4.05347,3.09548,4.99993,-1.34755,2.3405,-0.590595,0.319796,-4.14017,3.14383,-0.586148,0.0662882,1.84965,-0.992233,-3.20618
175.496417234,-158.85,13.2958,1.92994,13.6908,-0.818247,7.7658,-0.987037,2.56695,1.87339,3.20404,-1.50982,3.48061,-1.92076,0.925201,-3.75939,1.84155,-0.113439,1.62165,1.34341,1.0183,-1.87115
175.519637188,-159.438,11.0644,-2.10144,13.3039,-2.07481,7.56076,0.647613,4.22381,0.974756,2.88341,-4.58452,1.70065,-3.21269,1.82466,-2.64629,2.98355,-2.03603,1.44134,0.560359,1.59522,-1.90229
175.542857143,-159.218,10.6555,-3.79831,14.3404,-0.200811,8.49039,2.22534,3.8114,0.229357,3.18079,-1.56368,1.39268,-4.41621,3.78745,-5.88775,1.26792,-0.60989,1.62311,0.880805,-0.11009,-0.203296
175.566077098,-162.854,8.45372,0.816295,13.1521,-0.943776,11.4855,-0.816363,2.23172,3.30748,5.35862,-3.56922,3.0483,-2.71349,-1.87666,-4.19245,-0.286367,-1.975,2.20305,0.202859,1.14951,-1.85395
175.589297052,-165.832,7.89121,0.781956,16.6328,-3.17961,11.7109,-2.52976,2.98946,2.04542,5.39141,-5.50183,2.29338,-3.06228,2.9571,-2.00101,3.40002,-5.75792,2.22458,-2.60695,0.786806,-3.70063
175.612517007,-164.813,2.85394,2.83018,16.531,-2.00015,7.92132,-0.0790624,0.833355,3.36195,4.45995,0.171984,3.91049,-2.41281,1.16084,-3.00733,-0.0169918,-2.66114,1.48136,-2.33167,-2.37448,-2.50371
175.635736961,-164.869,0.832631,0.484067,14.9411,-0.889286,12.0661,5.24625,5.22167,1.47841,4.35059,-1.11144,4.63932,-2.44315,0.123449,-3.21519,1.3965,-2.58944,0.512946,-2.40967,-1.69173,-2.15043
175.658956916,-162.284,0.142265,2.87108,11.8508,-1.85433,9.63236,2.30899,4.08669,3.22375,2.33066,-2.43903,1.57312,-3.39953,-0.461973,-3.7227,1.94844,-0.725901,2.27343,-1.72695,0.517502,-1.24278
175.682176871,-150.406,6.69069,3.15553,7.30414,-6.46284,4.17639,1.90561,3.38029,6.44773,3.36907,-0.528428,2.41207,-2.57606,0.822033,-1.97272,0.854818,1.44109,0.987285,0.637573,1.11327,0.619832
175.705396825,-146.663,12.4785,3.46169,5.90778,-5.34228,4.47961,-1.72342,0.965319,3.50969,1.16718,-2.23971,1.09511,-2.8296,1.84394,-1.75282,0.818456,-1.47647,0.593175,-0.228545,-1.53079,-1.23122
175.728616780,-150.612,4.27062,-4.81291,2.90442,-3.74181,6.28251,0.944487,0.901478,3.68044,5.20839,-0.37789,2.74582,-1.70228,-0.767733,1.45818,4.12122,2.52808,4.11087,0.12289,-1.7016,-3.72118
175.751836735,-146.032,6.54226,-4.55729,4.30287,-4.01511,8.76834,-0.480285,6.7226,3.25445,1.69097,-2.34992,0.31343,-2.78852,-0.748738,-1.24168,0.161557,-0.0596434,2.29625,-1.20643,-0.253231,-3.4697
175.775056689,-150.514,7.61463,-6.72722,6.83363,-6.86541,9.55141,-0.937848,5.27837,1.71634,4.17132,-2.02713,3.22305,0.851939,2.66562,0.41891,-0.437647,-0.1895,2.25626,0.330285,0.730269,-2.36505
175.798276644,-151.517,7.56655,-3.50085,7.67502,-7.29715,7.47355,3.47232,2.07812,0.864414,1.36817,1.24218,2.7388,-0.658026,2.73694,-0.935411,0.201224,-0.297601,2.07988,-0.540274,-1.96999,-2.15615
175.821496599,-155.038,10.155,-1.94297,7.07242,-10.8171,5.29859,0.119824,3.16104,0.607332,1.40326,-0.806247,0.526662,-1.88321,-0.0826088,-1.00258,2.39152,-0.621661,0.293613,-2.05986,-3.85859,-3.28985
175.844716553,-160.214,5.73548,-1.77716,7.26593,-9.21035,5.59975,0.679838,2.80458,2.20972,1.72345,0.550151,3.70501,-0.914255,1.32323,-2.1416,-0.287224,-0.157724,1.09704,-3.57048,-1.84618,-2.38065
175.867936508,-157.067,11.8826,-4.41761,6.84116,-10.8531,7.48792,-2.48575,5.86314,3.33393,6.00478,-2.79014,2.37587,-3.76527,-0.359776,-2.75448,3.70806,0.712141,2.3904,-2.00914,-2.10535,-2.42872
175.891156463,-157.528,9.18088,-1.20818,4.96948,-11.7322,5.04834,0.322895,4.05115,2.46852,2.78366,-1.13997,1.76978,-3.6848,1.36843,-0.480234,4.60888,0.692942,2.36373,-2.42001,-3.07479,-3.46365
175.914376417,-160.231,8.44894,-3.51322,5.11859,-8.97717,5.35804,1.05751,6.41249,5.87526,6.55221,-1.85838,0.192467,-2.65981,0.928119,-3.28373,2.15247,3.43059,4.81948,-1.91776,-3.43597,-1.05436
175.937596372,-158.295,10.4448,-1.34025,4.88353,-9.44649,3.11786,1.42072,6.66488,6.20899,6.4057,-0.661128,-1.35826,-2.69959,0.6538,-0.45083,0.221183,1.77145,3.43774,0.62648,-2.50552,-2.99081
175.960816327,-163.545,12.2994,-1.26258,5.10752,-9.81557,4.39196,2.3868,7.59924,5.80278,4.92545,-1.76657,-1.19078,-5.70258,-0.456621,-1.48519,1.09151,0.494484,4.58216,-0.191614,-1.85414,-2.17191
175.984036281,-161.556,13.6629,-1.66868,5.11951,-8.73306,5.35414,3.26032,4.55861,6.12822,8.00694,-0.651909,0.965396,-3.51122,-0.475234,-1.10973,2.72846,1.69648,2.94234,-1.04922,0.0564254,-1.40469
176.007256236,-164.741,9.07148,-1.2188,3.86063,-7.20004,5.24281,4.17024,6.30155,7.46396,7.92403,-2.45997,0.147387,-3.97407,0.0512808,-2.03097,1.03064,2.93632,6.30679,1.91576,1.09218,-0.77906
176.030476190,-167.559,7.99443,-5.61701,3.9874,-7.71608,3.41049,2.44095,7.41762,7.07449,9.64112,1.15195,1.00094,-4.51262,-1.42288,-5.00274,1.83065,1.805,2.65139,-1.54701,-0.859186,-1.50214
176.053696145,-163.151,12.3561,-2.3601,4.96116,-6.75414,6.52179,3.12173,5.81938,5.99778,7.85753,0.431894,0.826516,-6.57104,-2.43085,-3.00824,3.12379,2.21059,4.72514,-0.253123,0.0572853,-2.34251
176.076916100,-161.544,15.1218,-3.10756,4.73915,-7.99396,1.55141,0.459358,4.99456,3.47047,5.66162,0.627985,2.1769,-0.397348,0.465103,-2.24337,4.38366,1.8077,4.29923,1.77236,0.10688,-1.67336
176.100136054,-152.856,7.57575,-4.89142,3.71078,-5.42903,3.45417,-1.81022,3.86614,4.10687,2.68333,2.07345,0.512839,-1.23107,0.18687,-1.16051,2.63488,1.5189,4.64185,1.16374,0.630668,-2.25388
176.123356009,-141.961,8.32724,-0.455935,2.92013,0.170657,0.541754,-3.67745,1.26163,-1.87503,2.56275,-2.8259,1.7853,-4.09751,-2.59204,0.159688,2.01482,3.0483,2.85016,0.537368,1.51776,-1.57926
176.146575964,-142.652,6.83662,-2.85971,4.30769,-6.24239,0.834847,-1.14075,4.31204,0.919822,3.1698,-2.67355,0.0798616,-6.53592,-2.50474,-2.50878,2.90385,0.493851,2.40667,0.567169,1.03965,-1.16347
176.169795918,-151.843,8.37082,-0.182414,5.79336,-4.95156,4.34124,0.713569,5.21989,3.83833,5.83623,-2.84834,1.82915,-5.28349,-0.104227,-1.51623,2.82916,-0.167046,2.94876,1.71817,0.973623,-0.818792
176.193015873,-155.207,9.08187,-1.69795,5.08771,-6.67882,5.26118,0.964886,4.42716,2.8755,10.3026,-0.126633,4.72298,-5.34973,2.31945,-2.32825,3.92018,0.40117,-0.121761,-1.71395,1.21927,-0.816704
